bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,
28MX18A06HL6,,0000-100030,,,194,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,28MX18A06HL6WATER,,,,,,,,
28MX18A06HL6,,0000-100090,,,310,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,28MX18A06HL6AGG1,,,,,,,,
28MX18A06HL6,,0000-100091,,,711,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,28MX18A06HL6AGG2,,,,,,,,
28MX18A06HL6,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,28MX18A06HL6AGG3,,,,,,,,
28MX18A06HL6,,0000-100094,,,555,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,28MX18A06HL6SAND,,,,,,,,
28MX18A06HL6,,0000-100093,,,139,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,28MX18A06HL6STONE DUST,,,,,,,,
28MX18A06HL6,,0002-100440,,,0.840,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,28MX18A06HL6FLBNF-15,,,,,,,,
28MX18A06HL6,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,28MX18A06HL6FLB-RPF34,,,,,,,,
28MX18A06HL6,,0002-100449,,,1.086,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,28MX18A06HL6FLBPD-14,1,28MX18A06HL6FA,0,28MX18A06HL6SEMEN,362,362,0.30%,1.086
28MX18C06HL6,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,28MX18C06HL6FA,,,,,,,,
28MX18C06HL6,,0000-100011,,,362,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,28MX18C06HL6SEMEN,,,,,,,,
28MX18C06HL6,,0000-100030,,,194,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,28MX18C06HL6WATER,,,,,,,,
28MX18C06HL6,,0000-100090,,,773,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,28MX18C06HL6AGG1,,,,,,,,
28MX18C06HL6,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,28MX18C06HL6AGG2,,,,,,,,
28MX18C06HL6,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,28MX18C06HL6AGG3,,,,,,,,
28MX18C06HL6,,0000-100094,,,753,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,28MX18C06HL6SAND,,,,,,,,
28MX18C06HL6,,0000-100093,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,28MX18C06HL6STONE DUST,,,,,,,,
28MX18C06HL6,,0002-100440,,,0.839,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,28MX18C06HL6FLBNF-15,,,,,,,,
28MX18C06HL6,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,28MX18C06HL6FLB-RPF34,,,,,,,,
28MX18C06HL6,,0002-100449,,,1.086,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,28MX18C06HL6FLBPD-14,1,28MX18C06HL6FA,0,28MX18C06HL6SEMEN,362,362,0.30%,1.086
30MI12A06CC5,,0000-000015,,,59,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MI12A06CC5FA,,,,,,,,
30MI12A06CC5,,0000-100011,,,334,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MI12A06CC5SEMEN,,,,,,,,
30MI12A06CC5,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MI12A06CC5WATER,,,,,,,,
30MI12A06CC5,,0000-100090,,,315,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MI12A06CC5AGG1,,,,,,,,
30MI12A06CC5,,0000-100091,,,734,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MI12A06CC5AGG2,,,,,,,,
30MI12A06CC5,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MI12A06CC5AGG3,,,,,,,,
30MI12A06CC5,,0000-100094,,,541,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MI12A06CC5SAND,,,,,,,,
30MI12A06CC5,,0000-100093,,,135,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MI12A06CC5STONE DUST,,,,,,,,
30MI12A06CC5,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MI12A06CC5FLBNF-15,,,,,,,,
30MI12A06CC5,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MI12A06CC5FLB-RPF34,,,,,,,,
30MI12A06CC5,,0002-100449,,,1.179,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MI12A06CC5FLBPD-14,1,30MI12A06CC5FA,59,30MI12A06CC5SEMEN,334,393,0.30%,1.179
30MI12A06JE0,,0000-000015,,,75,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MI12A06JE0FA,,,,,,,,
30MI12A06JE0,,0000-100011,,,425,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MI12A06JE0SEMEN,,,,,,,,
30MI12A06JE0,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MI12A06JE0WATER,,,,,,,,
30MI12A06JE0,,0000-100090,,,310,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MI12A06JE0AGG1,,,,,,,,
30MI12A06JE0,,0000-100091,,,724,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MI12A06JE0AGG2,,,,,,,,
30MI12A06JE0,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MI12A06JE0AGG3,,,,,,,,
30MI12A06JE0,,0000-100094,,,490,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MI12A06JE0SAND,,,,,,,,
30MI12A06JE0,,0000-100093,,,122,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MI12A06JE0STONE DUST,,,,,,,,
30MI12A06JE0,,0002-100440,,,3.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MI12A06JE0FLBNF-15,,,,,,,,
30MI12A06JE0,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MI12A06JE0FLB-RPF34,,,,,,,,
30MI12A06JE0,,0002-100449,,,1.500,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MI12A06JE0FLBPD-14,1,30MI12A06JE0FA,75,30MI12A06JE0SEMEN,425,500,0.30%,1.5
30MI12A06JE5,,0000-000015,,,70,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MI12A06JE5FA,,,,,,,,
30MI12A06JE5,,0000-100011,,,398,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MI12A06JE5SEMEN,,,,,,,,
30MI12A06JE5,,0000-100030,,,195,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MI12A06JE5WATER,,,,,,,,
30MI12A06JE5,,0000-100090,,,306,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MI12A06JE5AGG1,,,,,,,,
30MI12A06JE5,,0000-100091,,,713,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MI12A06JE5AGG2,,,,,,,,
30MI12A06JE5,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MI12A06JE5AGG3,,,,,,,,
30MI12A06JE5,,0000-100094,,,503,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MI12A06JE5SAND,,,,,,,,
30MI12A06JE5,,0000-100093,,,126,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MI12A06JE5STONE DUST,,,,,,,,
30MI12A06JE5,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MI12A06JE5FLBNF-15,,,,,,,,
30MI12A06JE5,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MI12A06JE5FLB-RPF34,,,,,,,,
30MI12A06JE5,,0002-100449,,,1.404,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MI12A06JE5FLBPD-14,1,30MI12A06JE5FA,70,30MI12A06JE5SEMEN,398,468,0.30%,1.404
30MI16A06ALM,,0000-000015,,,68,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MI16A06ALMFA,,,,,,,,
30MI16A06ALM,,0000-100011,,,384,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MI16A06ALMSEMEN,,,,,,,,
30MI16A06ALM,,0000-100030,,,204,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MI16A06ALMWATER,,,,,,,,
30MI16A06ALM,,0000-100090,,,284,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MI16A06ALMAGG1,,,,,,,,
30MI16A06ALM,,0000-100091,,,663,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MI16A06ALMAGG2,,,,,,,,
30MI16A06ALM,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MI16A06ALMAGG3,,,,,,,,
30MI16A06ALM,,0000-100094,,,553,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MI16A06ALMSAND,,,,,,,,
30MI16A06ALM,,0000-100093,,,138,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MI16A06ALMSTONE DUST,,,,,,,,
30MI16A06ALM,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MI16A06ALMFLBNF-15,,,,,,,,
30MI16A06ALM,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MI16A06ALMFLB-RPF34,,,,,,,,
30MI16A06ALM,,0002-100449,,,1.356,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MI16A06ALMFLBPD-14,1,30MI16A06ALMFA,68,30MI16A06ALMSEMEN,384,452,0.30%,1.356
30MX06A06VTR,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX06A06VTRFA,,,,,,,,
30MX06A06VTR,,0000-100011,,,345,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX06A06VTRSEMEN,,,,,,,,
30MX06A06VTR,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX06A06VTRWATER,,,,,,,,
30MX06A06VTR,,0000-100090,,,327,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX06A06VTRAGG1,,,,,,,,
30MX06A06VTR,,0000-100091,,,763,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX06A06VTRAGG2,,,,,,,,
30MX06A06VTR,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX06A06VTRAGG3,,,,,,,,
30MX06A06VTR,,0000-100094,,,562,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX06A06VTRSAND,,,,,,,,
30MX06A06VTR,,0000-100093,,,141,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MX06A06VTRSTONE DUST,,,,,,,,
30MX06A06VTR,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MX06A06VTRFLBNF-15,,,,,,,,
30MX06A06VTR,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MX06A06VTRFLB-RPF34,,,,,,,,
30MX06A06VTR,,0002-100449,,,1.035,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MX06A06VTRFLBPD-14,1,30MX06A06VTRFA,0,30MX06A06VTRSEMEN,345,345,0.30%,1.035
30MX10A06BGR,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX10A06BGRFA,,,,,,,,
30MX10A06BGR,,0000-100011,,,374,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX10A06BGRSEMEN,,,,,,,,
30MX10A06BGR,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX10A06BGRWATER,,,,,,,,
30MX10A06BGR,,0000-100090,,,326,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX10A06BGRAGG1,,,,,,,,
30MX10A06BGR,,0000-100091,,,760,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX10A06BGRAGG2,,,,,,,,
30MX10A06BGR,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX10A06BGRAGG3,,,,,,,,
30MX10A06BGR,,0000-100094,,,537,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX10A06BGRSAND,,,,,,,,
30MX10A06BGR,,0000-100093,,,134,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MX10A06BGRSTONE DUST,,,,,,,,
30MX10A06BGR,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MX10A06BGRFLBNF-15,,,,,,,,
30MX10A06BGR,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MX10A06BGRFLB-RPF34,,,,,,,,
30MX10A06BGR,,0002-100449,,,1.122,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MX10A06BGRFLBPD-14,1,30MX10A06BGRFA,0,30MX10A06BGRSEMEN,374,374,0.30%,1.122
30MX12A06BGR,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX12A06BGRFA,,,,,,,,
30MX12A06BGR,,0000-100011,,,384,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX12A06BGRSEMEN,,,,,,,,
30MX12A06BGR,,0000-100030,,,195,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX12A06BGRWATER,,,,,,,,
30MX12A06BGR,,0000-100090,,,322,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX12A06BGRAGG1,,,,,,,,
30MX12A06BGR,,0000-100091,,,751,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX12A06BGRAGG2,,,,,,,,
30MX12A06BGR,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX12A06BGRAGG3,,,,,,,,
30MX12A06BGR,,0000-100094,,,530,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX12A06BGRSAND,,,,,,,,
30MX12A06BGR,,0000-100093,,,133,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MX12A06BGRSTONE DUST,,,,,,,,
30MX12A06BGR,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MX12A06BGRFLBNF-15,,,,,,,,
30MX12A06BGR,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MX12A06BGRFLB-RPF34,,,,,,,,
30MX12A06BGR,,0002-100449,,,1.152,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MX12A06BGRFLBPD-14,1,30MX12A06BGRFA,0,30MX12A06BGRSEMEN,384,384,0.30%,1.152
30MX12A06JE0,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX12A06JE0FA,,,,,,,,
30MX12A06JE0,,0000-100011,,,476,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX12A06JE0SEMEN,,,,,,,,
30MX12A06JE0,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX12A06JE0WATER,,,,,,,,
30MX12A06JE0,,0000-100090,,,315,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX12A06JE0AGG1,,,,,,,,
30MX12A06JE0,,0000-100091,,,735,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX12A06JE0AGG2,,,,,,,,
30MX12A06JE0,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX12A06JE0AGG3,,,,,,,,
30MX12A06JE0,,0000-100094,,,498,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX12A06JE0SAND,,,,,,,,
30MX12A06JE0,,0000-100093,,,124,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MX12A06JE0STONE DUST,,,,,,,,
30MX12A06JE0,,0002-100440,,,2.857,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MX12A06JE0FLBNF-15,,,,,,,,
30MX12A06JE0,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MX12A06JE0FLB-RPF34,,,,,,,,
30MX12A06JE0,,0002-100449,,,1.428,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MX12A06JE0FLBPD-14,1,30MX12A06JE0FA,0,30MX12A06JE0SEMEN,476,476,0.30%,1.428
30MX12A06JE5,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX12A06JE5FA,,,,,,,,
30MX12A06JE5,,0000-100011,,,445,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX12A06JE5SEMEN,,,,,,,,
30MX12A06JE5,,0000-100030,,,200,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX12A06JE5WATER,,,,,,,,
30MX12A06JE5,,0000-100090,,,310,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX12A06JE5AGG1,,,,,,,,
30MX12A06JE5,,0000-100091,,,723,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX12A06JE5AGG2,,,,,,,,
30MX12A06JE5,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX12A06JE5AGG3,,,,,,,,
30MX12A06JE5,,0000-100094,,,511,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX12A06JE5SAND,,,,,,,,
30MX12A06JE5,,0000-100093,,,128,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MX12A06JE5STONE DUST,,,,,,,,
