bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,bma_file.bma06,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02
22PX08A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,8+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL08-G25
22PX08C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,8+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL08-G14
22PX10A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,10+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL10-G25
22PX10C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,10+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL10-G14
22PX12A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL12-G25
22PX12C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL12-G14
22PX14A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,14+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL14-G25
22PX14C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,14+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL14-G14
22PX16A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,16+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL16-G25
22PX16C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,16+/-2,,,,,,,,,,,,,,,,K225KG/CM2-NORM-SL16-G14
25FD12A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K250KG/CM2-FA10-SL12-G25
25FI12A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K250KG/CM2-FA15-SL12-G25
25FN12A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K250KG/CM2-FA-SL12-G25
25FU12A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K250KG/CM2-FA20-SL12-G25
25MX08A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,8+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL08-G25
25MX08C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,8+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL08-G14
25MX10A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,10+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL10-G25
25MX10C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,10+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL10-G14
25MX12A06RST,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL12-G25
25MX12A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL12-G25
25MX12C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL12-G14
25MX14A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,14+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL14-G25
25MX14C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,14+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL14-G14
25MX16A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,16+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL16-G25
25MX16C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,16+/-2,,,,,,,,,,,,,,,,FC25MPA-NORM-SL16-G14
25PX08A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,8+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL08-G25
25PX08C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,8+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL08-G14
25PX10A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,10+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL10-G25
25PX10C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,10+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL10-G14
25PX12A06TMI,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL12-G25
25PX12A06WHM,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL12-G25
25PX12A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL12-G25
25PX12C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL12-G14
25PX14A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,14+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL14-G25
25PX14C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,14+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL14-G14
25PX16A06XXX,,,,,,,,,,R01JAT-801,,,,,,,,16+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL16-G25
25PX16C06XXX,,,,,,,,,,R01JAT-801,,,,,,,,16+/-2,,,,,,,,,,,,,,,,K250KG/CM2-NORM-SL16-G14
